PGE,SCE,SDGE,VEA,CAISO,timestamp
7767.2,11757.76,1179.48,108.37,20812.82,2024-04-03 13:00:00
7559.43,11548.51,1133.59,86.25,20327.77,2024-04-03 14:00:00
7792.55,10662.31,1282.74,60.62,19798.22,2024-04-03 15:00:00
8470.69,10114.54,1364.69,48.43,19998.35,2024-04-03 16:00:00
9153.28,9773.25,1617.27,52.08,20595.88,2024-04-03 17:00:00
10324.5,10251.01,1985.62,55.37,22616.49,2024-04-03 18:00:00
11324.81,10705.91,2214.42,56.24,24301.38,2024-04-03 19:00:00
11979.61,11294.28,2414.51,59.93,25748.32,2024-04-03 20:00:00
11819.18,11250.69,2388.34,59.14,25517.35,2024-04-03 21:00:00
11287.67,11041.06,2290.41,56.12,24675.26,2024-04-03 22:00:00
10560.07,10526.61,2120.84,52.37,23259.89,2024-04-03 23:00:00
9884.71,9985.63,1966.82,49.63,21886.79,2024-04-04 00:00:00
9554.76,9555.73,2026.02,47.54,21184.05,2024-04-04 01:00:00
9372.82,9169.63,2000.83,46.01,20589.3,2024-04-04 02:00:00
9041.02,9105.23,1853.58,46.11,20045.93,2024-04-04 03:00:00
8971.71,9009.56,1827.02,47.3,19855.59,2024-04-04 04:00:00
9302.65,9039.75,1841.47,50.03,20233.9,2024-04-04 05:00:00
9768.85,9448.95,1886.58,54.92,21159.3,2024-04-04 06:00:00
10707.47,10306.37,2060.26,59.49,23133.59,2024-04-04 07:00:00
11598.27,10827.13,2234.89,66.78,24727.08,2024-04-04 08:00:00
11619.59,11999.82,2242.08,119.7,25981.19,2024-04-04 09:00:00
11895.85,11989.75,1861.44,114.82,25861.86,2024-04-04 10:00:00
12070.88,12463.94,1685.69,112.86,26333.37,2024-04-04 11:00:00
11598.53,12425.49,1663.36,95.53,25782.91,2024-04-04 12:00:00
10943.28,12332.2,1765.31,68.22,25109.01,2024-04-04 13:00:00
10551.74,12019.85,1486.6,48.71,24106.9,2024-04-04 14:00:00
10310.63,11306.29,1761.82,47.71,23426.44,2024-04-04 15:00:00
10416.1,10657.03,1601.51,44.88,22719.52,2024-04-04 16:00:00
10627.03,10550.96,1870.32,48.0,23096.3,2024-04-04 17:00:00
11144.12,10462.84,2281.27,55.05,23943.28,2024-04-04 18:00:00
11536.6,10605.96,2279.61,55.34,24477.52,2024-04-04 19:00:00
12231.93,11341.38,2414.43,60.96,26048.7,2024-04-04 20:00:00
12115.99,11385.03,2379.85,60.73,25941.6,2024-04-04 21:00:00
11755.05,11310.41,2296.78,59.93,25422.17,2024-04-04 22:00:00
10993.04,10879.66,2136.03,58.43,24067.17,2024-04-04 23:00:00
10466.49,10271.92,2042.93,56.31,22837.65,2024-04-05 00:00:00
10242.23,9958.56,2054.44,57.1,22312.32,2024-04-05 01:00:00
9827.97,9551.49,2018.15,56.6,21454.21,2024-04-05 02:00:00
9681.48,9431.95,1988.12,58.29,21159.84,2024-04-05 03:00:00
9732.15,9336.92,1940.56,61.92,21071.55,2024-04-05 04:00:00
9747.22,9575.46,1861.11,67.77,21251.56,2024-04-05 05:00:00
10272.12,10119.46,1940.86,73.51,22405.96,2024-04-05 06:00:00
11088.28,10868.35,2094.63,79.64,24130.91,2024-04-05 07:00:00
11663.86,11322.44,2220.3,86.03,25292.63,2024-04-05 08:00:00
11380.31,12586.18,2203.02,95.48,26264.99,2024-04-05 09:00:00
10831.45,11939.7,2047.46,127.92,24946.52,2024-04-05 10:00:00
10667.14,11724.88,2045.26,120.04,24557.32,2024-04-05 11:00:00
9844.7,11994.2,1941.16,92.22,23872.28,2024-04-05 12:00:00
9419.65,12361.9,2039.68,93.46,23914.69,2024-04-05 13:00:00
9578.14,11960.95,2035.29,117.48,23691.86,2024-04-05 14:00:00
9368.54,11013.85,1609.56,57.75,22049.71,2024-04-05 15:00:00
8701.18,10239.05,1443.69,74.37,20458.29,2024-04-05 16:00:00
8945.8,9914.35,1810.91,62.42,20733.48,2024-04-05 17:00:00
9754.87,9884.43,1948.88,66.43,21654.6,2024-04-05 18:00:00
10643.03,10235.12,2211.01,71.59,23160.76,2024-04-05 19:00:00
11445.04,11108.51,2437.48,76.88,25067.91,2024-04-05 20:00:00
11650.49,11310.09,2435.3,76.9,25472.79,2024-04-05 21:00:00
11467.12,11216.32,2375.49,74.17,25133.11,2024-04-05 22:00:00
10972.11,10771.3,2224.6,71.14,24039.14,2024-04-05 23:00:00
10571.37,10420.72,2078.47,69.14,23139.69,2024-04-06 00:00:00
10208.26,9916.63,2090.68,69.11,22284.68,2024-04-06 01:00:00
9963.98,9463.34,2021.68,69.75,21518.76,2024-04-06 02:00:00
10002.5,9122.7,1933.78,71.32,21130.35,2024-04-06 03:00:00
10110.32,9002.42,1872.85,73.72,21059.31,2024-04-06 04:00:00
10125.65,9079.37,1865.19,76.7,21146.9,2024-04-06 05:00:00
10249.84,9411.95,1919.86,82.99,21664.64,2024-04-06 06:00:00
10656.8,9741.89,1980.66,88.86,22468.21,2024-04-06 07:00:00
10919.67,9558.78,1967.64,97.73,22543.82,2024-04-06 08:00:00
10047.75,9953.13,1799.6,109.75,21910.22,2024-04-06 09:00:00
8915.34,9379.51,1358.55,101.18,19754.58,2024-04-06 10:00:00
8049.48,9226.37,1198.49,92.65,18566.98,2024-04-06 11:00:00
7618.97,9338.26,945.13,86.52,17988.89,2024-04-06 12:00:00
7424.09,9549.69,841.51,111.34,17926.62,2024-04-06 13:00:00
7530.08,9394.92,795.85,101.78,17822.62,2024-04-06 14:00:00
7552.58,8477.24,1016.79,66.81,17113.42,2024-04-06 15:00:00
7442.57,7923.29,1061.59,45.35,16472.79,2024-04-06 16:00:00
7655.06,7786.6,1340.17,47.37,16829.2,2024-04-06 17:00:00
8621.76,8084.61,1733.07,60.07,18499.51,2024-04-06 18:00:00
9472.8,8721.07,1968.9,54.24,20217.01,2024-04-06 19:00:00
10387.26,9745.38,2247.2,61.12,22440.97,2024-04-06 20:00:00
10650.79,10019.53,2273.77,63.51,23007.59,2024-04-06 21:00:00
10562.06,10017.94,2217.05,63.94,22860.98,2024-04-06 22:00:00
10121.82,9919.66,2104.66,62.7,22208.85,2024-04-06 23:00:00
9613.95,9405.46,1981.13,63.04,21063.58,2024-04-07 00:00:00
9431.19,9125.44,2000.69,62.75,20620.08,2024-04-07 01:00:00
9133.41,8761.73,1932.23,64.15,19891.51,2024-04-07 02:00:00
8973.54,8602.23,1892.24,66.33,19534.34,2024-04-07 03:00:00
9087.37,8428.56,1854.91,69.26,19440.1,2024-04-07 04:00:00
8960.71,8405.16,1817.79,73.01,19256.68,2024-04-07 05:00:00
9155.06,8510.39,1831.89,78.22,19575.56,2024-04-07 06:00:00
9431.88,8686.64,1874.97,83.94,20077.42,2024-04-07 07:00:00
9719.79,8557.29,1874.18,89.86,20241.12,2024-04-07 08:00:00
9819.9,8696.85,1633.8,109.51,20260.06,2024-04-07 09:00:00
9025.6,8598.7,1337.93,101.57,19063.79,2024-04-07 10:00:00
8034.86,8948.13,1213.7,125.74,18322.43,2024-04-07 11:00:00
7122.03,9262.1,1105.04,86.78,17575.95,2024-04-07 12:00:00
6998.11,8984.46,932.78,106.94,17022.29,2024-04-07 13:00:00
7587.75,8384.52,931.58,88.13,16991.98,2024-04-07 14:00:00
7525.8,8005.7,1060.37,51.84,16643.71,2024-04-07 15:00:00
7603.09,7270.61,872.14,49.64,15795.48,2024-04-07 16:00:00
7987.12,7338.68,1197.67,53.04,16576.51,2024-04-07 17:00:00
8759.82,8055.71,1656.57,51.77,18523.87,2024-04-07 18:00:00
9474.03,8749.52,2029.56,54.03,20307.14,2024-04-07 19:00:00
10464.52,9720.27,2290.14,60.51,22535.44,2024-04-07 20:00:00
10782.77,10011.33,2288.19,62.44,23144.73,2024-04-07 21:00:00
10519.55,9896.84,2211.65,61.15,22689.19,2024-04-07 22:00:00
9998.95,9502.49,2044.24,59.3,21604.98,2024-04-07 23:00:00
9368.68,9059.52,1904.51,57.85,20390.56,2024-04-08 00:00:00
9079.11,8738.18,1934.43,57.62,19809.34,2024-04-08 01:00:00
8801.17,8536.74,1877.41,58.72,19274.04,2024-04-08 02:00:00
8664.8,8357.42,1812.6,60.91,18895.74,2024-04-08 03:00:00
8799.53,8579.03,1804.75,63.35,19246.66,2024-04-08 04:00:00
8970.58,9436.71,1968.06,68.44,20443.79,2024-04-08 05:00:00
9973.22,10482.76,2407.31,74.99,22938.28,2024-04-08 06:00:00
11057.84,11435.99,2736.83,80.83,25311.49,2024-04-08 07:00:00
11385.55,11900.14,2479.94,81.83,25847.46,2024-04-08 08:00:00
10576.64,11733.62,2169.93,76.25,24556.45,2024-04-08 09:00:00
9716.1,10405.33,1704.98,84.66,21911.07,2024-04-08 10:00:00
9196.62,10322.84,1646.39,58.32,21224.17,2024-04-08 11:00:00
9142.64,9995.67,1567.33,63.49,20769.13,2024-04-08 12:00:00
7629.25,10129.08,1204.79,83.88,19047.0,2024-04-08 13:00:00
7196.09,10108.38,1096.58,51.23,18452.29,2024-04-08 14:00:00
7404.08,9903.82,1002.28,51.24,18361.42,2024-04-08 15:00:00
7837.08,9758.02,1100.88,49.43,18745.41,2024-04-08 16:00:00
8685.59,9478.28,1441.83,53.67,19659.38,2024-04-08 17:00:00
9545.16,9609.82,1795.61,56.92,21007.51,2024-04-08 18:00:00
10433.01,10004.55,2190.8,59.43,22687.79,2024-04-08 19:00:00
11140.63,10675.57,2449.89,64.65,24330.73,2024-04-08 20:00:00
11228.57,10807.05,2391.92,64.91,24492.45,2024-04-08 21:00:00
10844.13,10655.21,2284.75,62.79,23846.88,2024-04-08 22:00:00
10147.53,10106.33,2111.54,60.69,22426.08,2024-04-08 23:00:00
9571.32,9502.66,1955.99,58.08,21088.05,2024-04-09 00:00:00
9589.05,9107.66,1973.97,57.25,20727.94,2024-04-09 01:00:00
9430.35,8982.12,1902.27,56.87,20371.61,2024-04-09 02:00:00
9329.91,8850.55,1834.15,58.35,20072.96,2024-04-09 03:00:00
9356.71,8844.14,1816.51,60.44,20077.8,2024-04-09 04:00:00
9284.67,9168.24,1842.58,64.78,20360.26,2024-04-09 05:00:00
9661.64,9744.84,1968.98,72.41,21447.87,2024-04-09 06:00:00
10550.32,10542.93,2164.06,79.27,23336.59,2024-04-09 07:00:00
10984.96,10653.47,2174.26,84.97,23897.67,2024-04-09 08:00:00
10324.04,10997.9,1826.01,134.86,23282.81,2024-04-09 09:00:00
9412.45,10358.37,1505.91,129.01,21405.75,2024-04-09 10:00:00
8654.65,10968.01,1245.9,124.79,20993.35,2024-04-09 11:00:00
7981.89,10985.73,1045.37,93.79,20106.78,2024-04-09 12:00:00
7531.1,11399.59,1022.42,78.77,20031.87,2024-04-09 13:00:00
7171.88,11339.66,1191.66,52.1,19755.31,2024-04-09 14:00:00
7297.51,10755.36,1370.31,52.18,19475.36,2024-04-09 15:00:00
7792.88,9921.73,1469.91,53.59,19238.11,2024-04-09 16:00:00
8798.24,9915.76,1534.46,52.17,20300.62,2024-04-09 17:00:00
10022.02,10476.45,1877.62,54.75,22430.85,2024-04-09 18:00:00
10523.65,10811.06,2195.73,56.78,23587.22,2024-04-09 19:00:00
11122.57,11241.99,2396.23,61.02,24821.81,2024-04-09 20:00:00
11401.77,11191.66,2382.18,60.75,25036.36,2024-04-09 21:00:00
10915.49,10827.36,2277.15,57.65,24077.65,2024-04-09 22:00:00
10138.43,10284.24,2103.7,53.92,22580.29,2024-04-09 23:00:00
9537.97,9624.02,1948.87,50.89,21161.74,2024-04-10 00:00:00
9166.04,9245.08,1985.6,49.78,20446.5,2024-04-10 01:00:00
8930.65,8971.12,1904.75,49.96,19856.49,2024-04-10 02:00:00
8900.87,8774.32,1851.85,51.85,19578.9,2024-04-10 03:00:00
8817.09,8847.73,1802.11,53.7,19520.63,2024-04-10 04:00:00
8914.47,8892.76,1854.53,58.29,19720.05,2024-04-10 05:00:00
9364.82,9434.96,1905.0,65.78,20770.56,2024-04-10 06:00:00
10112.18,10165.55,2081.87,72.53,22432.12,2024-04-10 07:00:00
10446.13,10522.76,2079.98,85.22,23134.08,2024-04-10 08:00:00
10131.54,10965.69,1895.49,130.46,23123.18,2024-04-10 09:00:00
9659.49,10781.44,1506.73,123.42,22071.07,2024-04-10 10:00:00
8897.89,10791.23,1313.34,119.2,21121.67,2024-04-10 11:00:00
8241.51,11095.68,1147.93,94.25,20579.38,2024-04-10 12:00:00
8061.39,11191.02,1071.68,70.51,20394.59,2024-04-10 13:00:00
8092.98,10945.18,1241.63,58.6,20338.39,2024-04-10 14:00:00
8488.05,10644.35,1433.96,59.18,20625.54,2024-04-10 15:00:00
9091.48,10673.95,1570.3,61.99,21397.72,2024-04-10 16:00:00
9608.85,11022.24,1740.63,58.43,22430.15,2024-04-10 17:00:00
10393.93,11378.74,2077.41,60.57,23910.65,2024-04-10 18:00:00
11044.64,11487.37,2301.3,59.79,24893.11,2024-04-10 19:00:00
11432.93,11749.07,2458.36,63.23,25703.59,2024-04-10 20:00:00
11521.41,11716.75,2479.94,62.0,25780.09,2024-04-10 21:00:00
11123.52,11542.32,2379.52,57.43,25102.74,2024-04-10 22:00:00
10337.68,10818.12,2176.79,52.98,23385.57,2024-04-10 23:00:00
9601.17,10277.91,1980.43,49.61,21909.12,2024-04-11 00:00:00
9242.2,9633.05,2009.4,47.27,20931.91,2024-04-11 01:00:00
9131.83,9062.5,1969.59,45.69,20209.61,2024-04-11 02:00:00
8961.52,8860.48,1889.23,46.01,19757.27,2024-04-11 03:00:00
8688.92,8754.32,1851.51,47.44,19342.19,2024-04-11 04:00:00
8683.62,8876.02,1815.56,51.03,19426.23,2024-04-11 05:00:00
9264.44,9426.75,1883.64,56.64,20631.47,2024-04-11 06:00:00
10046.19,10134.83,2041.51,62.57,22285.1,2024-04-11 07:00:00
10832.02,10627.05,2074.45,76.18,23609.69,2024-04-11 08:00:00
10582.57,10819.32,1813.64,113.13,23328.66,2024-04-11 09:00:00
9843.22,10605.55,1587.94,114.78,22151.49,2024-04-11 10:00:00
9341.36,10696.72,1408.23,111.96,21558.25,2024-04-11 11:00:00
8743.02,10743.95,1279.6,94.1,20860.67,2024-04-11 12:00:00
8680.73,10687.89,1258.08,71.61,20698.31,2024-04-11 13:00:00
8511.62,11072.17,1313.82,58.13,20955.74,2024-04-11 14:00:00
8644.18,11284.04,1414.33,58.91,21401.46,2024-04-11 15:00:00
9266.74,11227.22,1500.57,60.62,22055.14,2024-04-11 16:00:00
10051.79,11737.49,1687.89,63.83,23540.99,2024-04-11 17:00:00
10859.58,12005.97,1946.93,65.38,24877.85,2024-04-11 18:00:00
11208.5,11967.84,2244.45,61.88,25482.69,2024-04-11 19:00:00
11671.63,12425.12,2410.12,63.36,26570.23,2024-04-11 20:00:00
11809.41,12119.28,2381.09,61.31,26371.09,2024-04-11 21:00:00
11278.03,11685.31,2285.47,57.06,25305.87,2024-04-11 22:00:00
10466.07,11040.72,2135.77,52.12,23694.68,2024-04-11 23:00:00
9839.69,10612.35,1974.61,49.18,22475.82,2024-04-12 00:00:00
9791.04,9589.55,1988.8,46.52,21415.91,2024-04-12 01:00:00
9438.93,9147.26,1944.54,44.83,20575.56,2024-04-12 02:00:00
9449.46,8926.52,1889.45,43.99,20309.42,2024-04-12 03:00:00
9510.39,8774.73,1846.43,44.81,20176.36,2024-04-12 04:00:00
9281.11,8919.35,1848.75,47.22,20096.43,2024-04-12 05:00:00
9690.55,9426.81,1876.45,51.62,21045.43,2024-04-12 06:00:00
10419.34,10130.63,2081.06,55.94,22686.97,2024-04-12 07:00:00
10847.7,10526.55,2245.3,76.84,23696.4,2024-04-12 08:00:00
10568.91,10736.05,2334.11,95.81,23734.88,2024-04-12 09:00:00
9932.52,10531.68,2350.87,89.32,22904.4,2024-04-12 10:00:00
9387.96,10802.09,2337.6,123.15,22650.79,2024-04-12 11:00:00
8944.41,11166.46,2281.82,118.9,22511.6,2024-04-12 12:00:00
8800.32,11660.15,2216.68,112.35,22789.5,2024-04-12 13:00:00
8424.97,12053.02,2000.33,89.86,22568.17,2024-04-12 14:00:00
8515.36,12135.2,2031.87,65.17,22747.6,2024-04-12 15:00:00
8800.29,11308.8,1868.2,63.76,22041.05,2024-04-12 16:00:00
9212.86,9965.04,2074.56,61.78,21314.24,2024-04-12 17:00:00
9844.34,10103.37,2138.89,60.18,22146.78,2024-04-12 18:00:00
10314.13,10338.74,2226.66,57.58,22937.11,2024-04-12 19:00:00
10913.79,10971.21,2389.11,59.6,24333.71,2024-04-12 20:00:00
11003.31,11227.61,2364.46,58.47,24653.84,2024-04-12 21:00:00
10716.69,11164.26,2279.43,54.84,24215.21,2024-04-12 22:00:00
10148.81,10454.33,2175.39,50.47,22829.01,2024-04-12 23:00:00
9528.8,9917.86,2017.35,47.87,21511.88,2024-04-13 00:00:00
9233.78,9484.9,2058.83,45.76,20823.28,2024-04-13 01:00:00
8850.25,8925.4,1961.39,43.95,19780.99,2024-04-13 02:00:00
8712.52,8883.53,1942.0,43.56,19581.61,2024-04-13 03:00:00
8793.13,8608.52,1841.4,43.67,19286.72,2024-04-13 04:00:00
8762.86,8600.06,1797.01,45.27,19205.21,2024-04-13 05:00:00
8886.77,8717.0,1801.2,48.2,19453.17,2024-04-13 06:00:00
9302.9,8961.51,1884.83,50.42,20199.64,2024-04-13 07:00:00
9719.3,9091.08,1982.27,82.7,20875.34,2024-04-13 08:00:00
9627.88,10499.3,2138.6,126.14,22391.93,2024-04-13 09:00:00
9822.93,10713.59,1990.33,119.47,22646.31,2024-04-13 10:00:00
9888.33,10646.63,1911.39,115.12,22561.46,2024-04-13 11:00:00
9984.33,10872.52,1746.82,93.96,22697.63,2024-04-13 12:00:00
10079.14,10553.6,1609.22,62.79,22304.74,2024-04-13 13:00:00
10409.78,10602.6,1543.78,53.44,22609.61,2024-04-13 14:00:00
10775.31,9921.51,1462.65,47.99,22207.45,2024-04-13 15:00:00
10840.86,9411.5,1461.26,53.78,21767.4,2024-04-13 16:00:00
10701.1,9284.88,1725.45,52.34,21763.77,2024-04-13 17:00:00
10208.9,9584.21,1967.5,56.8,21817.41,2024-04-13 18:00:00
10813.89,9739.83,2162.53,53.57,22769.81,2024-04-13 19:00:00
10902.2,10131.24,2285.42,55.68,23374.54,2024-04-13 20:00:00
11044.63,10255.09,2268.2,55.17,23623.09,2024-04-13 21:00:00
10816.03,10348.31,2205.24,52.9,23422.48,2024-04-13 22:00:00
10290.94,10012.22,2086.29,50.37,22439.82,2024-04-13 23:00:00
9640.65,9440.01,1968.19,47.92,21096.76,2024-04-14 00:00:00
9411.97,9230.7,1986.64,46.44,20675.74,2024-04-14 01:00:00
9297.67,8898.25,1907.35,46.21,20149.48,2024-04-14 02:00:00
8997.62,8749.32,1858.71,46.26,19651.91,2024-04-14 03:00:00
8880.46,8584.15,1812.51,47.7,19324.83,2024-04-14 04:00:00
8856.48,8548.16,1786.74,49.92,19241.3,2024-04-14 05:00:00
9139.12,8688.0,1793.21,53.3,19673.63,2024-04-14 06:00:00
9298.65,8852.86,1823.98,57.03,20032.52,2024-04-14 07:00:00
9759.22,8924.6,1798.49,88.97,20571.28,2024-04-14 08:00:00
9507.71,9380.73,1528.8,138.94,20556.18,2024-04-14 09:00:00
9505.29,9505.18,1225.52,104.17,20340.16,2024-04-14 10:00:00
9008.71,10150.93,1048.47,100.65,20308.76,2024-04-14 11:00:00
8910.33,10589.37,1128.28,124.65,20752.63,2024-04-14 12:00:00
8543.29,10574.87,1078.65,112.48,20309.3,2024-04-14 13:00:00
8055.07,10704.41,1249.41,65.08,20073.97,2024-04-14 14:00:00
7912.17,10074.24,1285.55,59.42,19331.37,2024-04-14 15:00:00
8169.22,9434.31,1428.7,50.12,19082.35,2024-04-14 16:00:00
8668.46,8936.03,1507.37,52.59,19164.45,2024-04-14 17:00:00
9088.39,9409.9,1795.8,55.35,20349.43,2024-04-14 18:00:00
10161.92,9563.27,2111.86,56.47,21893.51,2024-04-14 19:00:00
10923.19,10165.34,2310.61,60.81,23459.95,2024-04-14 20:00:00
11196.32,10506.25,2320.28,61.29,24084.13,2024-04-14 21:00:00
10761.76,10563.67,2233.63,59.18,23618.24,2024-04-14 22:00:00
9911.61,9930.39,2082.87,56.41,21981.27,2024-04-14 23:00:00
9501.72,9321.33,1953.24,54.29,20830.58,2024-04-15 00:00:00
9302.47,8890.16,2064.36,53.38,20310.38,2024-04-15 01:00:00
9327.91,8722.43,1973.37,53.11,20076.82,2024-04-15 02:00:00
9146.61,8497.15,1903.13,54.61,19601.48,2024-04-15 03:00:00
9019.21,8542.14,1853.55,57.03,19471.93,2024-04-15 04:00:00
9304.6,8908.17,1849.63,61.49,20123.89,2024-04-15 05:00:00
9883.73,9540.79,1919.18,68.75,21412.44,2024-04-15 06:00:00
10701.38,10249.56,2101.73,74.95,23127.62,2024-04-15 07:00:00
10627.1,10535.69,2144.81,104.07,23411.68,2024-04-15 08:00:00
10333.58,11179.05,1909.03,128.66,23550.31,2024-04-15 09:00:00
10013.44,11049.42,1833.54,93.61,22990.01,2024-04-15 10:00:00
9634.93,10870.8,1670.73,87.07,22263.54,2024-04-15 11:00:00
9145.66,11276.93,1582.48,114.6,22119.67,2024-04-15 12:00:00
8692.99,11068.44,1483.59,87.85,21332.87,2024-04-15 13:00:00
8452.87,10703.85,1286.78,73.95,20517.46,2024-04-15 14:00:00
8664.47,9891.33,1173.22,59.84,19788.86,2024-04-15 15:00:00
8588.1,8970.86,1182.18,56.09,18797.24,2024-04-15 16:00:00
8649.31,8947.49,1383.95,56.7,19037.45,2024-04-15 17:00:00
9245.27,9577.82,1813.5,62.01,20698.61,2024-04-15 18:00:00
10012.73,10188.37,2149.53,55.99,22406.59,2024-04-15 19:00:00
10836.25,10996.76,2406.37,59.73,24299.11,2024-04-15 20:00:00
11133.85,11158.66,2416.26,59.63,24768.4,2024-04-15 21:00:00
10807.53,11097.18,2306.62,56.7,24268.03,2024-04-15 22:00:00
10130.53,10523.37,2122.76,52.56,22829.22,2024-04-15 23:00:00
9473.61,10032.71,2022.4,49.72,21578.44,2024-04-16 00:00:00
9244.69,9588.52,2142.99,48.98,21025.18,2024-04-16 01:00:00
9176.24,9130.65,1979.04,48.34,20334.26,2024-04-16 02:00:00
9167.2,9013.76,1894.69,49.39,20125.04,2024-04-16 03:00:00
9088.65,9011.94,1833.12,50.77,19984.49,2024-04-16 04:00:00
8974.16,9162.66,1858.93,54.71,20050.46,2024-04-16 05:00:00
9358.66,9762.48,1951.85,61.32,21134.31,2024-04-16 06:00:00
10148.48,10447.18,2126.68,67.47,22789.8,2024-04-16 07:00:00
10567.46,10638.94,2128.32,92.31,23427.03,2024-04-16 08:00:00
9804.94,11693.67,1837.91,133.01,23469.53,2024-04-16 09:00:00
9537.58,11548.62,1581.44,132.22,22799.86,2024-04-16 10:00:00
8982.04,11500.41,1405.61,125.74,22013.8,2024-04-16 11:00:00
8410.18,11394.57,1247.38,116.38,21168.51,2024-04-16 12:00:00
8149.43,11203.2,1186.39,71.54,20610.56,2024-04-16 13:00:00
7981.02,10927.9,1205.34,71.11,20185.37,2024-04-16 14:00:00
7912.74,10180.9,1160.38,59.34,19313.33,2024-04-16 15:00:00
8320.12,9780.53,1347.07,58.12,19505.84,2024-04-16 16:00:00
9178.73,9543.71,1583.34,61.73,20367.51,2024-04-16 17:00:00
10107.43,10196.73,1980.04,63.07,22347.27,2024-04-16 18:00:00
10372.26,10545.56,2295.82,60.06,23273.68,2024-04-16 19:00:00
11085.53,11180.93,2448.83,62.32,24777.62,2024-04-16 20:00:00
11266.56,11325.14,2448.79,60.85,25101.34,2024-04-16 21:00:00
10749.21,11054.06,2336.29,56.54,24196.1,2024-04-16 22:00:00
10234.12,10377.34,2159.55,51.82,22822.83,2024-04-16 23:00:00
9568.14,9726.67,2090.09,48.13,21433.03,2024-04-17 00:00:00
9271.06,9185.66,2128.38,45.9,20630.99,2024-04-17 01:00:00
9141.0,8949.4,2052.14,44.61,20187.14,2024-04-17 02:00:00
9192.35,8684.04,1997.92,44.9,19919.22,2024-04-17 03:00:00
8924.72,8654.6,1845.81,45.72,19470.85,2024-04-17 04:00:00
8828.24,8874.78,1873.89,48.72,19625.62,2024-04-17 05:00:00
9347.76,9433.35,1944.03,54.8,20779.93,2024-04-17 06:00:00
10109.24,9962.91,2082.17,59.02,22213.36,2024-04-17 07:00:00
10512.04,10333.77,2085.39,76.0,23007.2,2024-04-17 08:00:00
10157.55,10769.6,1791.69,117.36,22836.2,2024-04-17 09:00:00
9628.23,10611.97,1569.63,88.31,21898.14,2024-04-17 10:00:00
8977.83,11423.66,1398.63,81.93,21882.06,2024-04-17 11:00:00
8624.12,11537.21,1400.41,80.92,21642.66,2024-04-17 12:00:00
8483.32,11791.58,1456.15,97.31,21828.36,2024-04-17 13:00:00
8146.87,11364.21,1318.86,38.46,20866.75,2024-04-17 14:00:00
8970.11,11316.76,1605.27,63.13,21955.17,2024-04-17 15:00:00
9400.18,10836.76,1328.66,59.66,21625.26,2024-04-17 16:00:00
10285.85,10930.06,1768.66,59.67,23044.23,2024-04-17 17:00:00
10559.87,11153.34,2028.44,63.55,23805.21,2024-04-17 18:00:00
11139.37,11270.06,2261.68,63.11,24734.23,2024-04-17 19:00:00
11631.19,11831.69,2463.36,63.74,25989.97,2024-04-17 20:00:00
11851.81,11868.55,2441.92,62.24,26224.52,2024-04-17 21:00:00
11455.75,11653.56,2336.9,56.98,25503.19,2024-04-17 22:00:00
10682.85,10993.4,2158.41,51.3,23885.96,2024-04-17 23:00:00
9874.36,10291.42,2033.14,47.0,22245.93,2024-04-18 00:00:00
9534.89,9641.5,2083.84,44.91,21305.14,2024-04-18 01:00:00
9137.15,9157.57,1966.03,43.11,20303.85,2024-04-18 02:00:00
9110.05,8999.19,1872.01,42.53,20023.77,2024-04-18 03:00:00
9067.62,8919.65,1829.91,42.94,19860.12,2024-04-18 04:00:00
9076.64,9065.78,1823.26,45.39,20011.07,2024-04-18 05:00:00
9509.73,9388.69,1910.28,49.54,20858.24,2024-04-18 06:00:00
10224.54,9926.22,2064.12,53.34,22268.21,2024-04-18 07:00:00
10429.07,10240.02,2219.49,59.57,22948.14,2024-04-18 08:00:00
9867.67,10738.6,2112.79,61.08,22780.15,2024-04-18 09:00:00
9680.44,11055.12,1638.74,77.32,22451.62,2024-04-18 10:00:00
9170.93,11252.67,1510.22,117.6,22051.42,2024-04-18 11:00:00
8811.92,11537.4,1756.98,138.83,22245.13,2024-04-18 12:00:00
8799.2,11482.0,1698.53,155.89,22135.61,2024-04-18 13:00:00
8947.56,11134.12,1471.33,130.1,21683.11,2024-04-18 14:00:00
8960.59,11335.95,1253.52,65.01,21615.08,2024-04-18 15:00:00
9185.87,10979.27,1259.13,64.57,21488.84,2024-04-18 16:00:00
9649.95,10533.46,1518.41,53.94,21755.75,2024-04-18 17:00:00
10363.11,11288.88,1844.64,60.23,23556.86,2024-04-18 18:00:00
11080.1,11315.36,2191.47,61.95,24648.91,2024-04-18 19:00:00
11631.48,11804.86,2398.41,62.79,25897.53,2024-04-18 20:00:00
11923.73,11819.54,2403.9,61.46,26208.63,2024-04-18 21:00:00
11420.48,11499.32,2310.57,56.77,25287.14,2024-04-18 22:00:00
10658.77,10422.67,2142.21,51.77,23275.41,2024-04-18 23:00:00
9922.67,9744.93,2023.95,47.35,21738.9,2024-04-19 00:00:00
9576.28,9101.77,2045.26,44.86,20768.17,2024-04-19 01:00:00
9087.32,8750.93,1971.08,43.69,19853.02,2024-04-19 02:00:00
9031.82,8715.13,1878.78,43.08,19668.82,2024-04-19 03:00:00
9067.21,8664.98,1841.57,43.57,19617.34,2024-04-19 04:00:00
9170.38,8749.93,1818.07,45.26,19783.64,2024-04-19 05:00:00
